timestamp,src_ip,dst_ip,protocol,recon_error,classification,time_seconds,is_attack
1767522390.6100762,13.248.151.210,192.168.1.9,6,466.5782175269283,ATTACK,11.32738709449768,1
1767522390.6553426,13.248.151.210,192.168.1.9,6,523.8014451464926,ATTACK,11.372653484344482,1
1767522390.7095802,13.248.151.210,192.168.1.9,6,584.0686915602138,ATTACK,11.426891088485718,1
1767522390.7642868,13.248.151.210,192.168.1.9,6,647.7431364834143,ATTACK,11.481597661972046,1
1767522390.8515577,13.248.151.210,192.168.1.9,6,715.0296217506658,ATTACK,11.568868637084961,1
1767522390.906236,13.248.151.210,192.168.1.9,6,785.4442537942153,ATTACK,11.623546838760376,1
1767522390.9647157,13.248.151.210,192.168.1.9,6,859.2361841588239,ATTACK,11.682026624679565,1
1767522391.0163994,13.248.151.210,192.168.1.9,6,936.2143079082641,ATTACK,11.733710289001465,1
1767522391.0694902,13.248.151.210,192.168.1.9,6,1016.8916800874035,ATTACK,11.786801099777222,1
1767522391.298341,13.248.151.210,192.168.1.9,6,1100.5025586819188,ATTACK,12.015651941299438,1
1767522391.3418834,13.248.151.210,192.168.1.9,6,1138.410974446389,ATTACK,12.059194326400757,1
1767522391.3854778,192.168.1.9,13.248.151.210,6,1140.9019251876432,ATTACK,12.10278868675232,1
1767522391.4329824,192.168.1.9,13.248.151.210,6,1142.3346957045467,ATTACK,12.150293350219727,1
1767522391.485932,192.168.1.9,13.248.151.210,6,1142.7908348296246,ATTACK,12.203243017196655,1
1767522391.5646527,192.168.1.9,13.248.151.210,6,1143.2622881302127,ATTACK,12.281963586807251,1
1767522391.617302,192.168.1.9,13.248.151.210,6,1143.64711250553,ATTACK,12.334612846374512,1
1767522391.669261,192.168.1.9,13.248.151.210,6,1143.3742187097114,ATTACK,12.386571884155273,1
1767522391.7216077,13.248.151.210,192.168.1.9,6,1232.2942088544228,ATTACK,12.438918590545654,1
1767522391.783771,13.248.151.210,192.168.1.9,6,1323.9640577472348,ATTACK,12.501081943511963,1
1767522391.8661945,13.248.151.210,192.168.1.9,6,1419.6989681600062,ATTACK,12.583505392074585,1
1767522391.919596,13.248.151.210,192.168.1.9,6,1518.3525250608193,ATTACK,12.636906862258911,1
1767522391.9690895,13.248.151.210,192.168.1.9,6,1620.663047579484,ATTACK,12.686400413513184,1
1767522392.0163686,13.248.151.210,192.168.1.9,6,1726.276167431149,ATTACK,12.73367953300476,1
1767522392.063711,13.248.151.210,192.168.1.9,6,1834.7399339035337,ATTACK,12.7810218334198,1
1767522392.1557024,13.248.151.210,192.168.1.9,6,1946.9584284376579,ATTACK,12.873013257980347,1
1767522392.2098927,13.248.151.210,192.168.1.9,6,2062.487473085832,ATTACK,12.92720365524292,1
1767522392.2636113,13.248.151.210,192.168.1.9,6,2181.481370950179,ATTACK,12.980922222137451,1
1767522392.3165774,13.248.151.210,192.168.1.9,6,2303.720627472147,ATTACK,13.033888339996338,1
1767522392.369386,13.248.151.210,192.168.1.9,6,2429.333729401044,ATTACK,13.086696863174438,1
