timestamp,flow_id,src_ip,dst_ip,src_port,dst_port,protocol,duration,total_packets,total_bytes,if_prediction,vae_prediction,vae_error,decision,alert_level
2025-12-17 17:08:32,118,2401:4900:7ee1:cdc3:3d48:cc92:7e24:270c,2404:6800:4003:c06::54,53668,443,UDP,0.014163017272949219,3,1178,Normal,Normal,0.07263441706450277,NORMAL,SAFE
2025-12-17 17:08:32,119,2401:4900:7ee1:cdc3:3d48:cc92:7e24:270c,2404:6800:4002:831::2004,61546,443,TCP,0.041931867599487305,2,222,Normal,Normal,0.6063082908048717,NORMAL,SAFE
2025-12-17 17:08:33,120,2401:4900:7ee1:cdc3:3d48:cc92:7e24:270c,2404:6800:4002:831::2004,58933,443,UDP,0.0013461112976074219,5,2894,Normal,Normal,0.32914530422167226,NORMAL,SAFE
2025-12-17 17:08:33,121,2401:4900:7ee1:cdc3:3d48:cc92:7e24:270c,2404:6800:4002:831::2004,57020,443,UDP,0.0006439685821533203,4,726,Normal,Normal,0.04086622976355751,NORMAL,SAFE
2025-12-17 17:08:33,122,10.198.64.85,3.33.235.18,60330,443,TCP,0.00043010711669921875,3,1301,Normal,Normal,2.4305847914641094,NORMAL,SAFE
2025-12-17 17:08:33,123,2401:4900:7ee1:cdc3:3d48:cc92:7e24:270c,2404:6800:4002:831::2004,61066,443,TCP,0.0,1,148,Normal,Normal,0.2718742610158319,NORMAL,SAFE
2025-12-17 17:08:33,124,2401:4900:7ee1:cdc3:3d48:cc92:7e24:270c,2606:4700:8390:2cad:3b39:5f7:187d:e789,52624,443,TCP,0.000453948974609375,3,622,Normal,Normal,2.4184738557841117,NORMAL,SAFE
2025-12-17 17:08:33,125,2401:4900:7ee1:cdc3:3d48:cc92:7e24:270c,2404:6800:4003:c06::54,57590,443,TCP,0.0,1,86,Normal,Normal,0.4828619693981256,NORMAL,SAFE
2025-12-17 17:08:33,126,2401:4900:7ee1:cdc3:3d48:cc92:7e24:270c,2404:6800:4003:c06::54,53668,443,UDP,0.0,1,145,Normal,Normal,0.06443227290970323,NORMAL,SAFE
2025-12-17 17:08:33,127,2401:4900:7ee1:cdc3:3d48:cc92:7e24:270c,2404:6800:4003:c06::54,57590,443,TCP,0.0009431838989257812,2,1877,Attack,Normal,0.8278410172264625,SUSPICIOUS,WARNING
